ORIG_ID,lifespan,YEAR,AGE,LAT,LON,DEAD,YEARS_REMAINING,BORN,DIEFUTURE,SURVIVED
188136,16,1984,1,31.89301856,-109.0041252,0,15,1,0,1
188136,16,1985,2,31.89301856,-109.0041252,0,14,0,0,1
188136,16,1986,3,31.89301856,-109.0041252,0,13,0,0,1
188136,16,1987,4,31.89301856,-109.0041252,0,12,0,0,1
188136,16,1988,5,31.89301856,-109.0041252,0,11,0,0,1
188136,16,1989,6,31.89301856,-109.0041252,0,10,0,0,1
188136,16,1990,7,31.89301856,-109.0041252,0,9,0,0,1
188136,16,1991,8,31.89301856,-109.0041252,0,8,0,0,1
188136,16,1992,9,31.89301856,-109.0041252,0,7,0,0,1
188136,16,1993,10,31.89301856,-109.0041252,0,6,0,0,1
188136,16,1994,11,31.89300395,-109.0041221,0,5,0,0,1
188136,16,1995,12,31.89300395,-109.0041221,0,4,0,0,1
188136,16,1996,13,31.89300395,-109.0041221,0,3,0,0,1
188136,16,1997,14,31.8929718,-109.0041494,0,2,0,0,1
188136,16,1998,15,31.8929718,-109.0041494,0,1,0,1,0
181068,17,1984,1,31.89385173,-109.0024141,0,16,1,0,1
181068,17,1985,2,31.89385173,-109.0024141,0,15,0,0,1
181068,17,1986,3,31.89385173,-109.0024141,0,14,0,0,1
181068,17,1987,4,31.89385173,-109.0024141,0,13,0,0,1
181068,17,1988,5,31.89385173,-109.0024141,0,12,0,0,1
181068,17,1989,6,31.89385173,-109.0024141,0,11,0,0,1
181068,17,1990,7,31.89385173,-109.0024141,0,10,0,0,1
181068,17,1991,8,31.89385173,-109.0024141,0,9,0,0,1
181068,17,1992,9,31.89385173,-109.0024141,0,8,0,0,1
181068,17,1993,10,31.89385173,-109.0024141,0,7,0,0,1
181068,17,1994,11,31.89382655,-109.0024496,0,6,0,0,1
181068,17,1995,12,31.89382655,-109.0024496,0,5,0,0,1
181068,17,1996,13,31.89382655,-109.0024496,0,4,0,0,1
181068,17,1997,14,31.89382655,-109.0024496,0,3,0,0,1
181068,17,1998,15,31.89382655,-109.0024496,0,2,0,0,1
181068,17,1999,16,31.89382655,-109.0024496,0,1,0,1,0
134351,16,1984,1,31.89287078,-109.0036688,0,15,1,0,1
134351,16,1985,2,31.89287078,-109.0036688,0,14,0,0,1
134351,16,1986,3,31.89287078,-109.0036688,0,13,0,0,1
134351,16,1987,4,31.89287078,-109.0036688,0,12,0,0,1
134351,16,1988,5,31.89287078,-109.0036688,0,11,0,0,1
134351,16,1989,6,31.89287078,-109.0036688,0,10,0,0,1
134351,16,1990,7,31.89287078,-109.0036688,0,9,0,0,1
134351,16,1991,8,31.89287078,-109.0036688,0,8,0,0,1
134351,16,1992,9,31.89287078,-109.0036688,0,7,0,0,1
134351,16,1993,10,31.89287078,-109.0036688,0,6,0,0,1
134351,16,1994,11,31.89285554,-109.003679,0,5,0,0,1
134351,16,1995,12,31.89285554,-109.003679,0,4,0,0,1
134351,16,1996,13,31.89285554,-109.003679,0,3,0,0,1
134351,16,1997,14,31.89285554,-109.003679,0,2,0,0,1
134351,16,1998,15,31.89285554,-109.003679,0,1,0,1,0
197447,22,1985,1,31.89367241,-109.0037479,0,21,1,0,1
197447,22,1986,2,31.89367241,-109.0037479,0,20,0,0,1
197447,22,1987,3,31.89367241,-109.0037479,0,19,0,0,1
197447,22,1988,4,31.89367241,-109.0037479,0,18,0,0,1
197447,22,1989,5,31.89367241,-109.0037479,0,17,0,0,1
197447,22,1990,6,31.89367241,-109.0037479,0,16,0,0,1
197447,22,1991,7,31.89367241,-109.0037479,0,15,0,0,1
197447,22,1992,8,31.89367241,-109.0037479,0,14,0,0,1
197447,22,1993,9,31.89367241,-109.0037479,0,13,0,0,1
197447,22,1994,10,31.89365768,-109.0037612,0,12,0,0,1
197447,22,1995,11,31.89365768,-109.0037612,0,11,0,0,1
197447,22,1996,12,31.89365768,-109.0037612,0,10,0,0,1
197447,22,1997,13,31.89365768,-109.0037612,0,9,0,0,1
197447,22,1998,14,31.89365768,-109.0037612,0,8,0,0,1
197447,22,1999,15,31.89365768,-109.0037612,0,7,0,0,1
197447,22,2000,16,31.89365768,-109.0037612,0,6,0,0,1
197447,22,2001,17,31.89365768,-109.0037612,0,5,0,0,1
197447,22,2002,18,31.89365768,-109.0037612,0,4,0,0,1
197447,22,2003,19,31.89365768,-109.0037612,0,3,0,0,1
197447,22,2004,20,31.89365768,-109.0037612,0,2,0,0,1
197447,22,2005,21,31.89365768,-109.0037612,0,1,0,1,0
122655,10,1984,2,31.89356479,-109.0040203,0,8,0,0,1
122655,10,1985,3,31.89356479,-109.0040203,0,7,0,0,1
122655,10,1986,4,31.89356479,-109.0040203,0,6,0,0,1
122655,10,1987,5,31.89356479,-109.0040203,0,5,0,0,1
122655,10,1988,6,31.89356479,-109.0040203,0,4,0,0,1
122655,10,1989,7,31.89356479,-109.0040203,0,3,0,0,1
122655,10,1990,8,31.89356479,-109.0040203,0,2,0,0,1
122655,10,1991,9,31.89356479,-109.0040203,0,1,0,1,0
122655,10,1983,1,31.89356479,-109.0040203,0,9,1,0,1
108797,12,1985,1,31.89357181,-109.0015108,0,11,1,0,1
108797,12,1986,2,31.89357181,-109.0015108,0,10,0,0,1
108797,12,1987,3,31.89357181,-109.0015108,0,9,0,0,1
108797,12,1989,5,31.89357181,-109.0015108,0,7,0,0,1
108797,12,1990,6,31.89357181,-109.0015108,0,6,0,0,1
108797,12,1991,7,31.89357181,-109.0015108,0,5,0,0,1
108797,12,1992,8,31.89357181,-109.0015108,0,4,0,0,1
108797,12,1993,9,31.89357181,-109.0015108,0,3,0,0,1
108797,12,1994,10,31.89352816,-109.001554,0,2,0,0,1
108797,12,1995,11,31.89352816,-109.001554,0,1,0,1,0
108797,12,1988,4,31.89357181,-109.0015108,0,8,0,0,1
141543,15,1986,2,31.8937669,-109.0030502,0,13,0,0,1
141543,15,1987,3,31.8937669,-109.0030502,0,12,0,0,1
141543,15,1988,4,31.8937669,-109.0030502,0,11,0,0,1
141543,15,1991,7,31.8937669,-109.0030502,0,8,0,0,1
141543,15,1992,8,31.8937669,-109.0030502,0,7,0,0,1
141543,15,1993,9,31.8937669,-109.0030502,0,6,0,0,1
141543,15,1994,10,31.89375592,-109.0030692,0,5,0,0,1
141543,15,1995,11,31.89375592,-109.0030692,0,4,0,0,1
141543,15,1996,12,31.89375592,-109.0030692,0,3,0,0,1
141543,15,1997,13,31.89375592,-109.0030692,0,2,0,0,1
141543,15,1998,14,31.89375592,-109.0030692,0,1,0,1,0
141543,15,1985,1,31.8937669,-109.0030502,0,14,1,0,1
141543,15,1990,6,31.8937669,-109.0030502,0,9,0,0,1
141543,15,1989,5,31.8937669,-109.0030502,0,10,0,0,1
170870,26,1986,2,31.8933727,-109.0038445,0,24,0,0,1
170870,26,1987,3,31.8933727,-109.0038445,0,23,0,0,1
170870,26,1985,1,31.8933727,-109.0038445,0,25,1,0,1
170870,26,1989,5,31.8933727,-109.0038445,0,21,0,0,1
170870,26,1990,6,31.8933727,-109.0038445,0,20,0,0,1
170870,26,1991,7,31.8933727,-109.0038445,0,19,0,0,1
170870,26,1992,8,31.8933727,-109.0038445,0,18,0,0,1
170870,26,1993,9,31.8933727,-109.0038445,0,17,0,0,1
170870,26,1994,10,31.89336236,-109.0038502,0,16,0,0,1
170870,26,1995,11,31.89336236,-109.0038502,0,15,0,0,1
170870,26,1996,12,31.89336236,-109.0038502,0,14,0,0,1
170870,26,1997,13,31.89336236,-109.0038502,0,13,0,0,1
170870,26,1998,14,31.89336236,-109.0038502,0,12,0,0,1
170870,26,1999,15,31.89336236,-109.0038502,0,11,0,0,1
170870,26,2000,16,31.89336236,-109.0038502,0,10,0,0,1
170870,26,1988,4,31.8933727,-109.0038445,0,22,0,0,1
170870,26,2002,18,31.89336236,-109.0038502,0,8,0,0,1
170870,26,2003,19,31.89336236,-109.0038502,0,7,0,0,1
170870,26,2004,20,31.89336236,-109.0038502,0,6,0,0,1
170870,26,2005,21,31.89336236,-109.0038502,0,5,0,0,1
170870,26,2006,22,31.89336236,-109.0038502,0,4,0,0,1
170870,26,2007,23,31.89336236,-109.0038502,0,3,0,0,1
170870,26,2008,24,31.89336236,-109.0038502,0,2,0,0,1
170870,26,2009,25,31.89336236,-109.0038502,0,1,0,1,0
170870,26,2001,17,31.89336236,-109.0038502,0,9,0,0,1
164625,15,1986,2,31.89323755,-109.0025514,0,13,0,0,1
164625,15,1987,3,31.89323755,-109.0025514,0,12,0,0,1
164625,15,1990,6,31.89323755,-109.0025514,0,9,0,0,1
164625,15,1991,7,31.89323755,-109.0025514,0,8,0,0,1
164625,15,1992,8,31.89323755,-109.0025514,0,7,0,0,1
164625,15,1993,9,31.89323755,-109.0025514,0,6,0,0,1
164625,15,1994,10,31.89324054,-109.0025869,0,5,0,0,1
164625,15,1995,11,31.89324054,-109.0025869,0,4,0,0,1
164625,15,1996,12,31.89324054,-109.0025869,0,3,0,0,1
164625,15,1997,13,31.89324054,-109.0025869,0,2,0,0,1
164625,15,1998,14,31.89324054,-109.0025869,0,1,0,1,0
164625,15,1985,1,31.89323755,-109.0025514,0,14,1,0,1
164625,15,1988,4,31.89323755,-109.0025514,0,11,0,0,1
164625,15,1989,5,31.89323755,-109.0025514,0,10,0,0,1
169840,8,1984,1,31.89372152,-109.0006683,0,7,1,0,1
169840,8,1985,2,31.89372152,-109.0006683,0,6,0,0,1
169840,8,1987,4,31.89372152,-109.0006683,0,4,0,0,1
169840,8,1988,5,31.89372152,-109.0006683,0,3,0,0,1
169840,8,1989,6,31.89372152,-109.0006683,0,2,0,0,1
169840,8,1990,7,31.89372152,-109.0006683,0,1,0,1,0
169840,8,1986,3,31.89372152,-109.0006683,0,5,0,0,1
196598,10,1985,1,31.89305847,-109.0038522,0,9,1,0,1
196598,10,1986,2,31.89305847,-109.0038522,0,8,0,0,1
196598,10,1987,3,31.89305847,-109.0038522,0,7,0,0,1
196598,10,1989,5,31.89305847,-109.0038522,0,5,0,0,1
196598,10,1990,6,31.89305847,-109.0038522,0,4,0,0,1
196598,10,1991,7,31.89305847,-109.0038522,0,3,0,0,1
196598,10,1988,4,31.89305847,-109.0038522,0,6,0,0,1
196598,10,1993,9,31.89305847,-109.0038522,0,1,0,1,0
196598,10,1992,8,31.89305847,-109.0038522,0,2,0,0,1
177324,7,1985,1,31.8933212,-109.0037017,0,6,1,0,1
177324,7,1986,2,31.8933212,-109.0037017,0,5,0,0,1
177324,7,1988,4,31.8933212,-109.0037017,0,3,0,0,1
177324,7,1989,5,31.8933212,-109.0037017,0,2,0,0,1
177324,7,1990,6,31.8933212,-109.0037017,0,1,0,1,0
177324,7,1987,3,31.8933212,-109.0037017,0,4,0,0,1
134059,11,1984,1,31.89384765,-109.0014923,0,10,1,0,1
134059,11,1985,2,31.89384765,-109.0014923,0,9,0,0,1
134059,11,1986,3,31.89384765,-109.0014923,0,8,0,0,1
134059,11,1990,7,31.89384765,-109.0014923,0,4,0,0,1
134059,11,1991,8,31.89384765,-109.0014923,0,3,0,0,1
134059,11,1992,9,31.89384765,-109.0014923,0,2,0,0,1
134059,11,1993,10,31.89384765,-109.0014923,0,1,0,1,0
134059,11,1988,5,31.89384765,-109.0014923,0,6,0,0,1
134059,11,1989,6,31.89384765,-109.0014923,0,5,0,0,1
134059,11,1987,4,31.89384765,-109.0014923,0,7,0,0,1
184724,11,1986,3,31.8937383,-109.0029613,0,8,0,0,1
184724,11,1984,1,31.8937383,-109.0029613,0,10,1,0,1
184724,11,1985,2,31.8937383,-109.0029613,0,9,0,0,1
184724,11,1990,7,31.8937383,-109.0029613,0,4,0,0,1
184724,11,1987,4,31.8937383,-109.0029613,0,7,0,0,1
184724,11,1988,5,31.8937383,-109.0029613,0,6,0,0,1
184724,11,1989,6,31.8937383,-109.0029613,0,5,0,0,1
184724,11,1992,9,31.8937383,-109.0029613,0,2,0,0,1
184724,11,1993,10,31.8937383,-109.0029613,0,1,0,1,0
184724,11,1991,8,31.8937383,-109.0029613,0,3,0,0,1
179178,10,1985,1,31.89314519,-109.0036243,0,9,1,0,1
179178,10,1987,3,31.89314519,-109.0036243,0,7,0,0,1
179178,10,1988,4,31.89314519,-109.0036243,0,6,0,0,1
179178,10,1989,5,31.89314519,-109.0036243,0,5,0,0,1
179178,10,1986,2,31.89314519,-109.0036243,0,8,0,0,1
179178,10,1991,7,31.89314519,-109.0036243,0,3,0,0,1
179178,10,1992,8,31.89314519,-109.0036243,0,2,0,0,1
179178,10,1993,9,31.89314519,-109.0036243,0,1,0,1,0
179178,10,1990,6,31.89314519,-109.0036243,0,4,0,0,1
137813,6,1986,2,31.89397485,-109.0029092,0,4,0,0,1
137813,6,1987,3,31.89397485,-109.0029092,0,3,0,0,1
137813,6,1988,4,31.89397485,-109.0029092,0,2,0,0,1
137813,6,1985,1,31.89397485,-109.0029092,0,5,1,0,1
137813,6,1989,5,31.89397485,-109.0029092,0,1,0,1,0
100199,14,1989,9,31.89301838,-109.0042966,0,5,0,0,1
100199,14,1990,10,31.89301838,-109.0042966,0,4,0,0,1
100199,14,1991,11,31.89301838,-109.0042966,0,3,0,0,1
100199,14,1992,12,31.89301838,-109.0042966,0,2,0,0,1
100199,14,1993,13,31.89301838,-109.0042966,0,1,0,1,0
100199,14,1988,8,31.89311617,-109.0042572,0,6,0,0,1
132739,20,1981,1,31.89354299,-109.0041111,0,19,1,0,1
132739,20,1982,2,31.89354299,-109.0041111,0,18,0,0,1
132739,20,1985,5,31.89354299,-109.0041111,0,15,0,0,1
132739,20,1986,6,31.89354299,-109.0041111,0,14,0,0,1
132739,20,1983,3,31.89354299,-109.0041111,0,17,0,0,1
132739,20,1984,4,31.89354299,-109.0041111,0,16,0,0,1
132739,20,1988,8,31.89354299,-109.0041111,0,12,0,0,1
132739,20,1989,9,31.89354299,-109.0041111,0,11,0,0,1
132739,20,1990,10,31.89354299,-109.0041111,0,10,0,0,1
132739,20,1991,11,31.89354299,-109.0041111,0,9,0,0,1
132739,20,1992,12,31.89354299,-109.0041111,0,8,0,0,1
132739,20,1993,13,31.89354299,-109.0041111,0,7,0,0,1
132739,20,1994,14,31.89353836,-109.0041517,0,6,0,0,1
132739,20,1995,15,31.89353836,-109.0041517,0,5,0,0,1
132739,20,1996,16,31.89353836,-109.0041517,0,4,0,0,1
132739,20,1997,17,31.89353836,-109.0041517,0,3,0,0,1
132739,20,1998,18,31.89353836,-109.0041517,0,2,0,0,1
132739,20,1999,19,31.89353836,-109.0041517,0,1,0,1,0
132739,20,1987,7,31.89354299,-109.0041111,0,13,0,0,1
151531,12,1982,2,31.8932299,-109.0035221,0,10,0,0,1
151531,12,1983,3,31.8932299,-109.0035221,0,9,0,0,1
151531,12,1984,4,31.8932299,-109.0035221,0,8,0,0,1
151531,12,1981,1,31.8932299,-109.0035221,0,11,1,0,1
151531,12,1986,6,31.8932299,-109.0035221,0,6,0,0,1
151531,12,1987,7,31.8932299,-109.0035221,0,5,0,0,1
151531,12,1988,8,31.8932299,-109.0035221,0,4,0,0,1
151531,12,1985,5,31.8932299,-109.0035221,0,7,0,0,1
151531,12,1990,10,31.8932299,-109.0035221,0,2,0,0,1
151531,12,1991,11,31.8932299,-109.0035221,0,1,0,1,0
151531,12,1989,9,31.8932299,-109.0035221,0,3,0,0,1
172750,18,1983,3,31.89363154,-109.0028941,0,15,0,0,1
172750,18,1984,4,31.89363154,-109.0028941,0,14,0,0,1
172750,18,1985,5,31.89363154,-109.0028941,0,13,0,0,1
172750,18,1986,6,31.89363154,-109.0028941,0,12,0,0,1
172750,18,1987,7,31.89363154,-109.0028941,0,11,0,0,1
172750,18,1988,8,31.89363154,-109.0028941,0,10,0,0,1
172750,18,1989,9,31.89363154,-109.0028941,0,9,0,0,1
172750,18,1990,10,31.89363154,-109.0028941,0,8,0,0,1
172750,18,1991,11,31.89363154,-109.0028941,0,7,0,0,1
172750,18,1992,12,31.89363154,-109.0028941,0,6,0,0,1
172750,18,1993,13,31.89363154,-109.0028941,0,5,0,0,1
172750,18,1994,14,31.89361941,-109.0029233,0,4,0,0,1
172750,18,1981,1,31.89363154,-109.0028941,0,17,1,0,1
172750,18,1982,2,31.89363154,-109.0028941,0,16,0,0,1
172750,18,1996,16,31.89361941,-109.0029233,0,2,0,0,1
172750,18,1997,17,31.89361941,-109.0029233,0,1,0,1,0
172750,18,1995,15,31.89361941,-109.0029233,0,3,0,0,1
113881,14,1981,1,31.89321895,-109.0046451,0,13,1,0,1
113881,14,1983,3,31.89321895,-109.0046451,0,11,0,0,1
113881,14,1984,4,31.89321895,-109.0046451,0,10,0,0,1
113881,14,1985,5,31.89321895,-109.0046451,0,9,0,0,1
113881,14,1982,2,31.89321895,-109.0046451,0,12,0,0,1
113881,14,1987,7,31.89321895,-109.0046451,0,7,0,0,1
113881,14,1988,8,31.89321895,-109.0046451,0,6,0,0,1
113881,14,1989,9,31.89321895,-109.0046451,0,5,0,0,1
113881,14,1986,6,31.89321895,-109.0046451,0,8,0,0,1
113881,14,1991,11,31.89321895,-109.0046451,0,3,0,0,1
113881,14,1992,12,31.89321895,-109.0046451,0,2,0,0,1
113881,14,1993,13,31.89321895,-109.0046451,0,1,0,1,0
113881,14,1990,10,31.89321895,-109.0046451,0,4,0,0,1
191050,11,1988,8,31.89381264,-109.0017608,0,3,0,0,1
191050,11,1990,10,31.89381264,-109.0017608,0,1,0,1,0
191050,11,1989,9,31.89381264,-109.0017608,0,2,0,0,1
146809,25,1983,3,31.89373358,-109.0015355,0,22,0,0,1
146809,25,1984,4,31.89373358,-109.0015355,0,21,0,0,1
146809,25,1982,2,31.89373358,-109.0015355,0,23,0,0,1
146809,25,1987,7,31.89373358,-109.0015355,0,18,0,0,1
146809,25,1988,8,31.89373358,-109.0015355,0,17,0,0,1
146809,25,1985,5,31.89373358,-109.0015355,0,20,0,0,1
146809,25,1986,6,31.89373358,-109.0015355,0,19,0,0,1
146809,25,1991,11,31.89373358,-109.0015355,0,14,0,0,1
146809,25,1992,12,31.89373358,-109.0015355,0,13,0,0,1
146809,25,1989,9,31.89373358,-109.0015355,0,16,0,0,1
146809,25,1990,10,31.89373358,-109.0015355,0,15,0,0,1
146809,25,1981,1,31.89373358,-109.0015355,0,24,1,0,1
146809,25,1994,14,31.89369963,-109.0015863,0,11,0,0,1
146809,25,1995,15,31.89369963,-109.0015863,0,10,0,0,1
146809,25,1996,16,31.89369963,-109.0015863,0,9,0,0,1
146809,25,1997,17,31.89369963,-109.0015863,0,8,0,0,1
146809,25,1998,18,31.89369963,-109.0015863,0,7,0,0,1
146809,25,1999,19,31.89369963,-109.0015863,0,6,0,0,1
146809,25,2000,20,31.89369963,-109.0015863,0,5,0,0,1
146809,25,2001,21,31.89369963,-109.0015863,0,4,0,0,1
146809,25,2002,22,31.89369963,-109.0015863,0,3,0,0,1
146809,25,2003,23,31.89369963,-109.0015863,0,2,0,0,1
146809,25,2004,24,31.89369963,-109.0015863,0,1,0,1,0
146809,25,1993,13,31.89373358,-109.0015355,0,12,0,0,1
175524,38,1996,16,31.89424542,-109.003462,0,22,0,0,1
175524,38,1997,17,31.89424542,-109.003462,0,21,0,0,1
175524,38,1998,18,31.89424542,-109.003462,0,20,0,0,1
175524,38,1999,19,31.89424542,-109.003462,0,19,0,0,1
175524,38,2000,20,31.89424542,-109.003462,0,18,0,0,1
175524,38,2001,21,31.89424542,-109.003462,0,17,0,0,1
175524,38,2002,22,31.89424542,-109.003462,0,16,0,0,1
175524,38,2003,23,31.89424542,-109.003462,0,15,0,0,1
175524,38,2004,24,31.89424542,-109.003462,0,14,0,0,1
175524,38,2005,25,31.89424542,-109.003462,0,13,0,0,1
175524,38,2006,26,31.89424542,-109.003462,0,12,0,0,1
175524,38,2007,27,31.89424542,-109.003462,0,11,0,0,1
175524,38,1981,1,31.89423334,-109.0033363,0,37,1,0,1
175524,38,1982,2,31.89423334,-109.0033363,0,36,0,0,1
175524,38,1983,3,31.89423334,-109.0033363,0,35,0,0,1
175524,38,1984,4,31.89423334,-109.0033363,0,34,0,0,1
175524,38,1985,5,31.89423334,-109.0033363,0,33,0,0,1
175524,38,1986,6,31.89423334,-109.0033363,0,32,0,0,1
175524,38,1987,7,31.89423334,-109.0033363,0,31,0,0,1
175524,38,1988,8,31.89423334,-109.0033363,0,30,0,0,1
175524,38,1989,9,31.89423334,-109.0033363,0,29,0,0,1
175524,38,1990,10,31.89423334,-109.0033363,0,28,0,0,1
175524,38,1991,11,31.89423334,-109.0033363,0,27,0,0,1
175524,38,1992,12,31.89423334,-109.0033363,0,26,0,0,1
175524,38,1993,13,31.89423334,-109.0033363,0,25,0,0,1
175524,38,1994,14,31.89424542,-109.003462,0,24,0,0,1
175524,38,1995,15,31.89424542,-109.003462,0,23,0,0,1
175524,38,2009,29,31.89424542,-109.003462,0,9,0,0,1
175524,38,2010,30,31.89424542,-109.003462,0,8,0,0,1
175524,38,2011,31,31.89424542,-109.003462,0,7,0,0,1
175524,38,2012,32,31.89424542,-109.003462,0,6,0,0,1
175524,38,2013,33,31.89424542,-109.003462,0,5,0,0,1
175524,38,2014,34,31.89424542,-109.003462,0,4,0,0,1
175524,38,2015,35,31.89424542,-109.003462,0,3,0,0,1
175524,38,2016,36,31.89424542,-109.003462,0,2,0,0,1
175524,38,2017,37,31.89424542,-109.003462,0,1,0,1,0
175524,38,2008,28,31.89424542,-109.003462,0,10,0,0,1
110391,11,1981,1,31.89374896,-109.0038717,0,10,1,0,1
110391,11,1982,2,31.89374896,-109.0038717,0,9,0,0,1
110391,11,1984,4,31.89374896,-109.0038717,0,7,0,0,1
110391,11,1985,5,31.89374896,-109.0038717,0,6,0,0,1
110391,11,1986,6,31.89374896,-109.0038717,0,5,0,0,1
110391,11,1987,7,31.89374896,-109.0038717,0,4,0,0,1
110391,11,1988,8,31.89374896,-109.0038717,0,3,0,0,1
110391,11,1989,9,31.89374896,-109.0038717,0,2,0,0,1
110391,11,1990,10,31.89374896,-109.0038717,0,1,0,1,0
110391,11,1983,3,31.89374896,-109.0038717,0,8,0,0,1
130368,20,1996,16,31.89402942,-109.0024845,0,4,0,0,1
130368,20,1997,17,31.89402942,-109.0024845,0,3,0,0,1
130368,20,1998,18,31.89402942,-109.0024845,0,2,0,0,1
130368,20,1995,15,31.89402942,-109.0024845,0,5,0,0,1
130368,20,1988,8,31.89404578,-109.0023949,0,12,0,0,1
130368,20,1989,9,31.89404578,-109.0023949,0,11,0,0,1
130368,20,1990,10,31.89404578,-109.0023949,0,10,0,0,1
130368,20,1991,11,31.89404578,-109.0023949,0,9,0,0,1
130368,20,1992,12,31.89404578,-109.0023949,0,8,0,0,1
130368,20,1993,13,31.89404578,-109.0023949,0,7,0,0,1
130368,20,1994,14,31.89402942,-109.0024845,0,6,0,0,1
130368,20,1999,19,31.89402942,-109.0024845,0,1,0,1,0
194429,20,1981,1,31.89352236,-109.0036743,0,19,1,0,1
194429,20,1982,2,31.89352236,-109.0036743,0,18,0,0,1
194429,20,1983,3,31.89352236,-109.0036743,0,17,0,0,1
194429,20,1985,5,31.89352236,-109.0036743,0,15,0,0,1
194429,20,1986,6,31.89352236,-109.0036743,0,14,0,0,1
194429,20,1987,7,31.89352236,-109.0036743,0,13,0,0,1
194429,20,1984,4,31.89352236,-109.0036743,0,16,0,0,1
194429,20,1989,9,31.89352236,-109.0036743,0,11,0,0,1
194429,20,1990,10,31.89352236,-109.0036743,0,10,0,0,1
194429,20,1991,11,31.89352236,-109.0036743,0,9,0,0,1
194429,20,1988,8,31.89352236,-109.0036743,0,12,0,0,1
194429,20,1993,13,31.89352236,-109.0036743,0,7,0,0,1
194429,20,1994,14,31.89351203,-109.00368,0,6,0,0,1
194429,20,1995,15,31.89351203,-109.00368,0,5,0,0,1
194429,20,1996,16,31.89351203,-109.00368,0,4,0,0,1
194429,20,1997,17,31.89351203,-109.00368,0,3,0,0,1
194429,20,1998,18,31.89351203,-109.00368,0,2,0,0,1
194429,20,1999,19,31.89351203,-109.00368,0,1,0,1,0
194429,20,1992,12,31.89352236,-109.0036743,0,8,0,0,1
158557,18,1983,3,31.89397689,-109.0028527,0,15,0,0,1
158557,18,1984,4,31.89397689,-109.0028527,0,14,0,0,1
158557,18,1997,17,31.89397006,-109.0028971,0,1,0,1,0
158557,18,1989,9,31.89397689,-109.0028527,0,9,0,0,1
158557,18,1990,10,31.89397689,-109.0028527,0,8,0,0,1
158557,18,1991,11,31.89397689,-109.0028527,0,7,0,0,1
158557,18,1992,12,31.89397689,-109.0028527,0,6,0,0,1
158557,18,1993,13,31.89397689,-109.0028527,0,5,0,0,1
158557,18,1994,14,31.89397006,-109.0028971,0,4,0,0,1
158557,18,1995,15,31.89397006,-109.0028971,0,3,0,0,1
158557,18,1996,16,31.89397006,-109.0028971,0,2,0,0,1
158557,18,1981,1,31.89397689,-109.0028527,0,17,1,0,1
158557,18,1982,2,31.89397689,-109.0028527,0,16,0,0,1
158557,18,1987,7,31.89397689,-109.0028527,0,11,0,0,1
158557,18,1988,8,31.89397689,-109.0028527,0,10,0,0,1
158557,18,1985,5,31.89397689,-109.0028527,0,13,0,0,1
158557,18,1986,6,31.89397689,-109.0028527,0,12,0,0,1
135043,13,1981,1,31.89318139,-109.0028974,0,12,1,0,1
135043,13,1982,2,31.89318139,-109.0028974,0,11,0,0,1
135043,13,1984,4,31.89318139,-109.0028974,0,9,0,0,1
135043,13,1985,5,31.89318139,-109.0028974,0,8,0,0,1
135043,13,1986,6,31.89318139,-109.0028974,0,7,0,0,1
135043,13,1987,7,31.89318139,-109.0028974,0,6,0,0,1
135043,13,1988,8,31.89318139,-109.0028974,0,5,0,0,1
135043,13,1989,9,31.89318139,-109.0028974,0,4,0,0,1
135043,13,1990,10,31.89318139,-109.0028974,0,3,0,0,1
135043,13,1991,11,31.89318139,-109.0028974,0,2,0,0,1
135043,13,1992,12,31.89318139,-109.0028974,0,1,0,1,0
135043,13,1983,3,31.89318139,-109.0028974,0,10,0,0,1
140426,11,1981,1,31.89363209,-109.0034838,0,10,1,0,1
140426,11,1982,2,31.89363209,-109.0034838,0,9,0,0,1
140426,11,1984,4,31.89363209,-109.0034838,0,7,0,0,1
140426,11,1985,5,31.89363209,-109.0034838,0,6,0,0,1
140426,11,1986,6,31.89363209,-109.0034838,0,5,0,0,1
140426,11,1987,7,31.89363209,-109.0034838,0,4,0,0,1
140426,11,1988,8,31.89363209,-109.0034838,0,3,0,0,1
140426,11,1989,9,31.89363209,-109.0034838,0,2,0,0,1
140426,11,1990,10,31.89364194,-109.0035441,0,1,0,1,0
140426,11,1983,3,31.89363209,-109.0034838,0,8,0,0,1
144768,19,1996,16,31.89418845,-109.002958,0,3,0,0,1
144768,19,1997,17,31.89418845,-109.002958,0,2,0,0,1
144768,19,1998,18,31.89418845,-109.002958,0,1,0,1,0
144768,19,1995,15,31.89418845,-109.002958,0,4,0,0,1
144768,19,1987,7,31.89420122,-109.0029154,0,12,0,0,1
144768,19,1988,8,31.89420122,-109.0029154,0,11,0,0,1
144768,19,1989,9,31.89420122,-109.0029154,0,10,0,0,1
144768,19,1990,10,31.89420122,-109.0029154,0,9,0,0,1
144768,19,1991,11,31.89420122,-109.0029154,0,8,0,0,1
144768,19,1992,12,31.89420122,-109.0029154,0,7,0,0,1
144768,19,1993,13,31.89420122,-109.0029154,0,6,0,0,1
144768,19,1994,14,31.89418845,-109.002958,0,5,0,0,1
144768,19,1981,1,31.89420122,-109.0029154,0,18,1,0,1
144768,19,1982,2,31.89420122,-109.0029154,0,17,0,0,1
144768,19,1983,3,31.89420122,-109.0029154,0,16,0,0,1
144768,19,1984,4,31.89420122,-109.0029154,0,15,0,0,1
144768,19,1985,5,31.89420122,-109.0029154,0,14,0,0,1
